DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LAT,LON
1999-07-06,DI1,Bottom,12.2,4.0,19.0,26.0,40.8925,-73.77333333333333
1999-07-06,DI1,Intermidiate,6.1,6.0,21.0,26.0,40.8925,-73.77333333333333
1999-07-06,DI1,Surface,1.0,7.0,21.0,26.0,40.8925,-73.77333333333333
1999-07-12,A1,Bottom,24.4,4.6,19.0,25.3,40.80333333333333,-73.82666666666667
1999-07-12,A1,Intermidiate,18.3,4.7,19.0,25.3,40.80333333333333,-73.82666666666667
1999-07-12,A1,Intermidiate,12.2,4.7,20.2,25.2,40.80333333333333,-73.82666666666667
1999-07-12,A1,Intermidiate,6.1,4.6,20.5,25.2,40.80333333333333,-73.82666666666667
1999-07-12,A1,Surface,1.0,4.5,20.5,25.1,40.80333333333333,-73.82666666666667
1999-07-12,A2M,Bottom,33.5,4.6,19.0,25.8,40.80166666666666,-73.78333333333333
1999-07-12,A2M,Intermidiate,22.8,4.8,19.0,25.8,40.80166666666666,-73.78333333333333
1999-07-12,A2M,Intermidiate,15.2,4.8,19.8,25.7,40.80166666666666,-73.78333333333333
1999-07-12,A2M,Intermidiate,7.6,5.0,20.2,25.6,40.80166666666666,-73.78333333333333
1999-07-12,A2M,Surface,1.0,5.0,20.5,25.6,40.80166666666666,-73.78333333333333
1999-07-12,8-403,Bottom,3.6,6.4,21.5,25.3,40.77722222222222,-73.76055555555556
1999-07-12,8-403,Intermidiate,1.8,6.5,22.0,25.5,40.77722222222222,-73.76055555555556
1999-07-12,8-403,Surface,1.0,8.8,22.0,25.5,40.77722222222222,-73.76055555555556
1999-07-12,8-405,Bottom,4.0,4.6,19.5,25.5,40.7925,-73.76361111111112
1999-07-12,8-405,Intermidiate,2.1,4.6,20.0,25.6,40.7925,-73.76361111111112
1999-07-12,8-405,Surface,1.0,4.8,20.0,25.7,40.7925,-73.76361111111112
1999-07-12,A3,Bottom,12.8,5.1,19.0,26.3,40.84166666666667,-73.755
1999-07-12,A3,Intermidiate,6.1,5.2,19.5,26.3,40.84166666666667,-73.755
1999-07-12,A3,Surface,1.0,6.5,20.5,26.0,40.84166666666667,-73.755
1999-07-12,9-409,Bottom,4.3,6.0,19.5,26.0,40.82888888888889,-73.71805555555555
1999-07-12,9-409,Intermidiate,2.1,6.0,20.0,26.0,40.82888888888889,-73.71805555555555
1999-07-12,9-409,Surface,1.0,6.8,20.0,26.0,40.82888888888889,-73.71805555555555
1999-07-12,9-412,Bottom,4.3,5.4,22.0,26.0,40.82222222222222,-73.7125
1999-07-12,9-412,Intermidiate,2.1,5.5,23.0,26.0,40.82222222222222,-73.7125
1999-07-12,9-412,Surface,1.0,7.2,23.0,25.5,40.82222222222222,-73.7125
1999-07-12,9-413,Bottom,4.0,5.4,20.0,25.0,40.80722222222222,-73.71361111111112
1999-07-12,9-413,Intermidiate,1.8,6.5,20.5,25.0,40.80722222222222,-73.71361111111112
1999-07-12,9-413,Surface,1.0,7.5,21.0,26.0,40.80722222222222,-73.71361111111112
1999-07-12,A4,Bottom,24.4,3.6,18.0,26.5,40.87638888888889,-73.735
1999-07-12,A4,Intermidiate,18.3,3.8,18.0,26.5,40.87638888888889,-73.735
1999-07-12,A4,Intermidiate,12.2,4.1,18.0,26.4,40.87638888888889,-73.735
1999-07-12,A4,Intermidiate,6.1,5.5,19.0,26.5,40.87638888888889,-73.735
1999-07-12,A4,Surface,1.0,6.8,19.0,26.2,40.87638888888889,-73.735
1999-07-12,H-D,Bottom,5.5,3.7,20.0,26.0,40.845,-73.66000000000001
1999-07-12,H-D,Intermidiate,2.7,3.6,20.0,26.0,40.845,-73.66000000000001
1999-07-12,H-D,Surface,1.0,5.9,21.0,26.0,40.845,-73.66000000000001
1999-07-12,H-C,Bottom,9.8,4.3,19.0,25.0,40.865,-73.67500000000001
1999-07-12,H-C,Intermidiate,4.6,4.9,20.0,25.5,40.865,-73.67500000000001
1999-07-12,H-C,Surface,1.0,6.8,21.0,25.5,40.865,-73.67500000000001
1999-07-12,H-C1,Bottom,11.6,4.9,19.0,26.0,40.88666666666666,-73.69500000000001
1999-07-12,H-C1,Intermidiate,5.5,7.7,19.5,25.5,40.88666666666666,-73.69500000000001
1999-07-12,H-C1,Surface,1.0,9.1,21.0,25.5,40.88666666666666,-73.69500000000001
1999-07-12,A5,Bottom,12.2,3.5,18.0,26.5,40.89833333333333,-73.68666666666667
1999-07-12,A5,Intermidiate,6.1,7.5,19.0,26.5,40.89833333333333,-73.68666666666667
1999-07-12,A5,Surface,1.0,9.4,21.0,26.0,40.89833333333333,-73.68666666666667
1999-07-12,H-B,Bottom,12.2,4.9,18.0,26.5,40.91333333333333,-73.715
1999-07-12,B4,Bottom,10.7,4.6,18.0,26.5,40.90666666666667,-73.635
1999-07-12,H-B,Intermidiate,6.1,6.0,19.8,26.5,40.91333333333333,-73.715
1999-07-12,B4,Intermidiate,4.6,5.2,19.0,26.5,40.90666666666667,-73.635
1999-07-12,H-B,Surface,1.0,7.5,20.0,26.0,40.91333333333333,-73.715
1999-07-12,B4,Surface,1.0,8.0,20.0,26.0,40.90666666666667,-73.635
1999-07-12,H-A3,Bottom,9.2,5.4,18.0,26.5,40.92333333333333,-73.72
1999-07-12,H-A3,Intermidiate,4.6,6.0,19.0,26.5,40.92333333333333,-73.72
1999-07-12,H-A3,Surface,1.0,6.8,19.0,27.0,40.92333333333333,-73.72
1999-07-12,B3M,Bottom,16.5,4.0,18.0,26.5,40.91999999999999,-73.64500000000001
1999-07-12,B3M,Intermidiate,12.8,4.6,18.0,27.0,40.91999999999999,-73.64500000000001
1999-07-12,B1S,Bottom,12.8,4.6,18.0,27.0,40.94499999999999,-73.66666666666667
1999-07-12,B3M,Intermidiate,9.8,4.6,18.0,27.0,40.91999999999999,-73.64500000000001
1999-07-12,B1S,Intermidiate,6.1,5.8,19.0,27.0,40.94499999999999,-73.66666666666667
1999-07-12,B3M,Intermidiate,6.7,7.1,20.0,27.0,40.91999999999999,-73.64500000000001
1999-07-12,B1S,Surface,1.0,7.0,20.0,27.0,40.94499999999999,-73.66666666666667
1999-07-12,B3M,Surface,1.0,8.0,20.0,26.5,40.91999999999999,-73.64500000000001
1999-07-12,B2,Bottom,17.7,4.5,18.0,26.0,40.935,-73.65333333333334
1999-07-12,B2,Intermidiate,13.7,4.7,18.0,25.5,40.935,-73.65333333333334
1999-07-12,B2,Intermidiate,10.7,5.8,19.0,26.0,40.935,-73.65333333333334
1999-07-12,B2,Intermidiate,7.6,7.3,19.0,26.0,40.935,-73.65333333333334
1999-07-12,B2,Surface,1.0,7.6,20.0,26.0,40.935,-73.65333333333334
1999-07-12,DI1,Bottom,11.0,2.2,18.3,26.0,40.8925,-73.77333333333333
1999-07-12,DI1,Intermidiate,4.6,5.6,19.0,26.0,40.8925,-73.77333333333333
1999-07-12,DI1,Surface,1.0,6.1,19.0,27.0,40.8925,-73.77333333333333
1999-07-12,DI2,Bottom,6.7,4.6,19.0,26.0,40.89444444444445,-73.76666666666667
1999-07-12,DI2,Intermidiate,3.1,4.9,19.0,26.5,40.89444444444445,-73.76666666666667
1999-07-12,DI2,Surface,1.0,5.9,19.5,26.5,40.89444444444445,-73.76666666666667
1999-07-20,A1,Bottom,25.9,4.6,20.6,26.3,40.80333333333333,-73.82666666666667
1999-07-20,A1,Intermidiate,18.3,4.7,21.0,26.3,40.80333333333333,-73.82666666666667
1999-07-20,A1,Intermidiate,12.2,5.4,21.0,26.3,40.80333333333333,-73.82666666666667
1999-07-20,A1,Intermidiate,6.1,5.4,21.0,26.0,40.80333333333333,-73.82666666666667
1999-07-20,A1,Surface,1.0,5.2,21.0,26.0,40.80333333333333,-73.82666666666667
1999-07-20,A2M,Bottom,33.5,3.5,20.0,26.7,40.80166666666666,-73.78333333333333
1999-07-20,A2M,Intermidiate,22.9,4.3,20.0,26.7,40.80166666666666,-73.78333333333333
1999-07-20,A2M,Intermidiate,15.2,5.0,21.0,26.2,40.80166666666666,-73.78333333333333
1999-07-20,A2M,Intermidiate,7.6,5.5,21.3,26.1,40.80166666666666,-73.78333333333333
1999-07-20,A2M,Surface,1.0,5.7,21.5,26.2,40.80166666666666,-73.78333333333333
1999-07-20,8-403,Bottom,3.7,6.5,23.0,25.5,40.77722222222222,-73.76055555555556
1999-07-20,8-403,Surface,1.0,8.3,23.4,25.4,40.77722222222222,-73.76055555555556
1999-07-20,8-405,Bottom,3.0,4.8,21.4,25.8,40.7925,-73.76361111111112
1999-07-20,8-405,Surface,1.0,5.2,21.4,25.8,40.7925,-73.76361111111112
1999-07-20,A3,Bottom,11.0,4.0,20.3,26.1,40.84166666666667,-73.755
1999-07-20,A3,Intermidiate,5.5,4.6,20.5,25.8,40.84166666666667,-73.755
1999-07-20,A3,Surface,1.0,7.7,22.2,25.8,40.84166666666667,-73.755
1999-07-20,9-409,Bottom,5.2,4.5,21.2,26.3,40.82888888888889,-73.71805555555555
1999-07-20,9-409,Intermidiate,2.4,6.0,22.0,26.1,40.82888888888889,-73.71805555555555
1999-07-20,9-409,Surface,1.0,7.9,23.2,26.1,40.82888888888889,-73.71805555555555
1999-07-20,9-413,Bottom,4.0,3.2,22.1,25.8,40.80722222222222,-73.71361111111112
1999-07-20,9-413,Surface,1.0,7.4,23.7,25.8,40.80722222222222,-73.71361111111112
1999-07-20,9-412,Bottom,4.3,4.5,21.3,26.3,40.82222222222222,-73.7125
1999-07-20,9-412,Surface,1.0,7.8,22.9,26.0,40.82222222222222,-73.7125
1999-07-20,A4,Bottom,27.4,2.5,19.1,26.7,40.87638888888889,-73.735
1999-07-20,A4,Intermidiate,21.3,2.7,19.2,26.8,40.87638888888889,-73.735
1999-07-20,A4,Intermidiate,15.2,2.7,19.3,26.8,40.87638888888889,-73.735
1999-07-20,A4,Intermidiate,9.1,4.0,20.1,26.6,40.87638888888889,-73.735
1999-07-20,A4,Surface,1.0,7.0,21.5,26.3,40.87638888888889,-73.735
1999-07-20,H-D,Bottom,5.5,4.7,26.2,26.2,40.845,-73.66000000000001
1999-07-20,H-D,Intermidiate,2.7,7.5,23.2,26.0,40.845,-73.66000000000001
1999-07-20,H-D,Surface,1.0,7.8,23.3,25.9,40.845,-73.66000000000001
1999-07-20,H-C,Bottom,8.5,4.2,20.7,26.3,40.865,-73.67500000000001
1999-07-20,H-C,Intermidiate,4.3,8.6,22.7,26.2,40.865,-73.67500000000001
1999-07-20,H-C,Surface,1.0,8.7,22.9,26.3,40.865,-73.67500000000001
1999-07-20,H-C1,Bottom,12.2,2.2,19.4,26.7,40.88666666666666,-73.69500000000001
1999-07-20,H-C1,Intermidiate,6.1,3.5,19.8,26.5,40.88666666666666,-73.69500000000001
1999-07-20,H-C1,Surface,1.0,9.2,23.1,26.2,40.88666666666666,-73.69500000000001
1999-07-20,A5,Bottom,12.2,1.7,19.2,26.7,40.89833333333333,-73.68666666666667
1999-07-20,A5,Intermidiate,6.1,4.2,20.2,26.7,40.89833333333333,-73.68666666666667
1999-07-20,A5,Surface,1.0,8.5,22.4,26.3,40.89833333333333,-73.68666666666667
1999-07-20,B4,Bottom,9.1,2.4,19.0,26.9,40.90666666666667,-73.635
1999-07-20,B4,Intermidiate,4.6,2.7,20.0,26.5,40.90666666666667,-73.635
1999-07-20,B4,Surface,1.0,8.3,22.6,26.5,40.90666666666667,-73.635
1999-07-20,B3M,Bottom,18.3,3.2,18.9,27.0,40.91999999999999,-73.64500000000001
1999-07-20,B3M,Intermidiate,12.2,3.8,18.9,27.1,40.91999999999999,-73.64500000000001
1999-07-20,B3M,Intermidiate,6.1,3.8,18.9,27.1,40.91999999999999,-73.64500000000001
1999-07-20,B3M,Intermidiate,3.0,4.6,19.7,26.8,40.91999999999999,-73.64500000000001
1999-07-20,B3M,Surface,1.0,8.7,22.3,26.4,40.91999999999999,-73.64500000000001
1999-07-20,B2,Bottom,18.3,3.9,19.2,27.0,40.935,-73.65333333333334
1999-07-20,B2,Intermidiate,12.2,4.3,20.4,26.9,40.935,-73.65333333333334
1999-07-20,B2,Intermidiate,6.1,5.9,21.1,26.9,40.935,-73.65333333333334
1999-07-20,B2,Intermidiate,3.0,8.1,21.9,27.2,40.935,-73.65333333333334
1999-07-20,B2,Surface,1.0,10.0,23.2,27.2,40.935,-73.65333333333334
1999-07-20,B1S,Bottom,15.2,5.5,20.7,26.8,40.94499999999999,-73.66666666666667
1999-07-20,B1S,Intermidiate,9.1,7.4,21.8,26.8,40.94499999999999,-73.66666666666667
1999-07-20,B1S,Surface,1.0,9.5,23.2,26.8,40.94499999999999,-73.66666666666667
1999-07-20,H-A3,Bottom,13.4,3.9,20.2,26.8,40.92333333333333,-73.72
1999-07-20,H-A3,Intermidiate,6.7,9.1,22.3,26.8,40.92333333333333,-73.72
1999-07-20,H-A3,Surface,1.0,9.2,22.5,26.5,40.92333333333333,-73.72
1999-07-20,H-B,Bottom,13.4,3.7,20.0,26.9,40.91333333333333,-73.715
1999-07-20,H-B,Intermidiate,6.7,5.0,20.7,27.0,40.91333333333333,-73.715
1999-07-20,H-B,Surface,1.0,8.7,21.3,27.0,40.91333333333333,-73.715
1999-07-20,DI2,Bottom,7.3,4.0,21.1,26.6,40.89444444444445,-73.76666666666667
1999-07-20,DI2,Intermidiate,3.7,6.9,22.0,26.6,40.89444444444445,-73.76666666666667
1999-07-20,DI2,Surface,1.0,6.7,22.1,26.6,40.89444444444445,-73.76666666666667
1999-07-20,DI1,Bottom,12.2,4.7,21.4,26.4,40.8925,-73.77333333333333
1999-07-20,DI1,Intermidiate,6.1,5.5,21.7,26.5,40.8925,-73.77333333333333
1999-07-20,DI1,Surface,1.0,5.9,22.5,26.6,40.8925,-73.77333333333333
1999-07-26,A1,Bottom,26.0,3.7,22.0,26.0,40.80333333333333,-73.82666666666667
1999-07-26,A1,Intermidiate,18.3,3.7,22.0,25.9,40.80333333333333,-73.82666666666667
1999-07-26,A1,Intermidiate,12.2,3.7,22.0,25.8,40.80333333333333,-73.82666666666667
1999-07-26,A1,Intermidiate,6.1,3.6,22.5,25.8,40.80333333333333,-73.82666666666667
1999-07-26,A1,Surface,1.0,3.5,22.6,25.6,40.80333333333333,-73.82666666666667
1999-07-26,A2M,Bottom,29.2,3.2,21.0,26.5,40.80166666666666,-73.78333333333333
1999-07-26,A2M,Intermidiate,22.0,3.5,21.1,26.3,40.80166666666666,-73.78333333333333
1999-07-26,A2M,Intermidiate,15.0,3.6,21.5,26.2,40.80166666666666,-73.78333333333333
1999-07-26,A2M,Intermidiate,7.3,3.7,21.7,26.2,40.80166666666666,-73.78333333333333
1999-07-26,A2M,Surface,1.0,3.7,21.9,26.0,40.80166666666666,-73.78333333333333
1999-07-26,8-403,Bottom,2.4,5.2,23.7,25.9,40.77722222222222,-73.76055555555556
1999-07-26,8-403,Surface,1.0,7.1,24.0,25.8,40.77722222222222,-73.76055555555556
1999-07-26,8-405,Bottom,3.6,2.3,21.7,26.1,40.7925,-73.76361111111112
1999-07-26,8-405,Surface,1.0,3.8,21.8,26.1,40.7925,-73.76361111111112
1999-07-26,A3,Bottom,8.0,3.5,21.2,26.6,40.84166666666667,-73.755
1999-07-26,A3,Intermidiate,4.0,4.7,21.6,26.7,40.84166666666667,-73.755
1999-07-26,A3,Surface,1.0,7.2,22.5,26.3,40.84166666666667,-73.755
1999-07-26,9-409,Bottom,5.5,3.8,22.1,26.4,40.82888888888889,-73.71805555555555
1999-07-26,9-409,Intermidiate,2.8,5.3,22.6,26.6,40.82888888888889,-73.71805555555555
1999-07-26,9-409,Surface,1.0,6.6,23.1,26.2,40.82888888888889,-73.71805555555555
1999-07-26,9-412,Bottom,4.9,4.5,22.4,26.4,40.82222222222222,-73.7125
1999-07-26,9-412,Intermidiate,2.4,5.5,22.7,26.3,40.82222222222222,-73.7125
1999-07-26,9-412,Surface,1.0,6.2,22.1,26.3,40.82222222222222,-73.7125
1999-07-26,9-413,Bottom,4.6,2.0,22.6,26.3,40.80722222222222,-73.71361111111112
1999-07-26,9-413,Intermidiate,2.1,4.9,23.7,26.3,40.80722222222222,-73.71361111111112
1999-07-26,9-413,Surface,1.0,9.7,24.5,26.1,40.80722222222222,-73.71361111111112
1999-07-26,A4,Bottom,34.1,1.8,19.5,27.1,40.87638888888889,-73.735
1999-07-26,A4,Intermidiate,25.7,1.8,19.5,27.1,40.87638888888889,-73.735
1999-07-26,A4,Intermidiate,17.1,2.1,19.7,27.0,40.87638888888889,-73.735
1999-07-26,A4,Intermidiate,8.5,2.6,20.5,27.1,40.87638888888889,-73.735
1999-07-26,A4,Surface,1.0,7.5,22.8,27.1,40.87638888888889,-73.735
1999-07-26,H-D,Bottom,5.8,2.1,22.5,26.4,40.845,-73.66000000000001
1999-07-26,H-D,Intermidiate,2.7,6.2,24.1,26.9,40.845,-73.66000000000001
1999-07-26,H-D,Surface,1.0,9.6,24.8,26.0,40.845,-73.66000000000001
1999-07-26,H-C,Bottom,10.4,1.5,20.6,26.4,40.865,-73.67500000000001
1999-07-26,H-C,Intermidiate,5.2,4.0,22.0,26.4,40.865,-73.67500000000001
1999-07-26,H-C,Surface,1.0,7.7,24.3,26.8,40.865,-73.67500000000001
1999-07-26,H-C1,Bottom,11.6,2.2,21.0,26.8,40.88666666666666,-73.69500000000001
1999-07-26,H-C1,Intermidiate,5.8,7.9,22.8,26.8,40.88666666666666,-73.69500000000001
1999-07-26,H-C1,Surface,1.0,10.2,23.6,26.4,40.88666666666666,-73.69500000000001
1999-07-26,A5,Bottom,13.7,1.6,19.4,27.1,40.89833333333333,-73.68666666666667
1999-07-26,A5,Intermidiate,7.0,3.5,21.5,27.0,40.89833333333333,-73.68666666666667
1999-07-26,A5,Surface,1.0,9.6,23.3,26.4,40.89833333333333,-73.68666666666667
1999-07-26,B4,Bottom,10.4,1.9,20.1,26.4,40.90666666666667,-73.635
1999-07-26,B4,Intermidiate,4.6,4.5,22.0,26.4,40.90666666666667,-73.635
1999-07-26,B4,Surface,1.0,7.7,24.3,26.5,40.90666666666667,-73.635
1999-07-26,B3M,Bottom,19.0,3.2,19.6,27.0,40.91999999999999,-73.64500000000001
1999-07-26,B3M,Intermidiate,14.3,2.3,19.7,27.0,40.91999999999999,-73.64500000000001
1999-07-26,B3M,Intermidiate,9.8,1.9,20.4,27.0,40.91999999999999,-73.64500000000001
1999-07-26,B3M,Intermidiate,4.6,6.0,21.9,26.8,40.91999999999999,-73.64500000000001
1999-07-26,B3M,Surface,1.0,9.2,24.5,26.8,40.91999999999999,-73.64500000000001
1999-07-26,B2,Bottom,19.2,3.6,19.5,27.3,40.935,-73.65333333333334
1999-07-26,B2,Intermidiate,14.3,3.6,19.4,27.3,40.935,-73.65333333333334
1999-07-26,B2,Intermidiate,9.8,3.7,19.7,27.1,40.935,-73.65333333333334
1999-07-26,B2,Intermidiate,4.6,5.0,22.2,26.7,40.935,-73.65333333333334
1999-07-26,B2,Surface,1.0,8.8,24.1,26.7,40.935,-73.65333333333334
1999-07-26,B1S,Bottom,14.0,3.2,19.7,26.8,40.94499999999999,-73.66666666666667
1999-07-26,B1S,Intermidiate,7.0,4.3,21.3,26.8,40.94499999999999,-73.66666666666667
1999-07-26,B1S,Surface,1.0,8.9,24.0,26.8,40.94499999999999,-73.66666666666667
1999-07-26,H-A3,Bottom,9.8,2.7,20.0,27.0,40.92333333333333,-73.72
1999-07-26,H-A3,Intermidiate,4.6,4.0,21.1,27.0,40.92333333333333,-73.72
1999-07-26,H-A3,Surface,1.0,9.9,23.5,26.6,40.92333333333333,-73.72
1999-07-26,H-B,Bottom,11.3,2.6,19.9,27.1,40.91333333333333,-73.715
1999-07-26,H-B,Intermidiate,5.8,3.5,20.9,27.2,40.91333333333333,-73.715
1999-07-26,H-B,Surface,1.0,9.1,23.6,26.4,40.91333333333333,-73.715
1999-07-26,DI2,Bottom,8.6,1.9,20.4,26.9,40.89444444444445,-73.76666666666667
1999-07-26,DI2,Intermidiate,4.3,4.3,22.3,27.0,40.89444444444445,-73.76666666666667
1999-07-26,DI2,Surface,1.0,5.9,22.9,26.9,40.89444444444445,-73.76666666666667
1999-07-26,DI1,Surface,1.0,6.3,23.2,26.7,40.8925,-73.77333333333333
1999-07-26,DI1,Bottom,10.4,2.9,21.5,26.8,40.8925,-73.77333333333333
1999-07-26,DI1,Intermidiate,5.2,3.3,21.6,26.8,40.8925,-73.77333333333333
1999-08-02,A1,Bottom,24.4,2.4,22.0,26.6,40.80333333333333,-73.82666666666667
1999-08-02,A1,Intermidiate,18.3,2.8,22.3,26.6,40.80333333333333,-73.82666666666667
1999-08-02,A1,Intermidiate,12.2,3.0,22.5,26.5,40.80333333333333,-73.82666666666667
1999-08-02,A1,Intermidiate,6.1,3.1,22.6,26.4,40.80333333333333,-73.82666666666667
1999-08-02,A1,Surface,1.0,3.1,22.7,26.4,40.80333333333333,-73.82666666666667
1999-08-02,A2M,Bottom,30.1,1.7,21.0,27.0,40.80166666666666,-73.78333333333333
1999-08-02,A2M,Intermidiate,22.9,2.3,21.4,27.0,40.80166666666666,-73.78333333333333
1999-08-02,A2M,Intermidiate,15.2,4.0,22.3,26.8,40.80166666666666,-73.78333333333333
1999-08-02,A2M,Intermidiate,7.6,4.6,22.9,26.7,40.80166666666666,-73.78333333333333
1999-08-02,A2M,Surface,1.0,3.8,23.0,26.1,40.80166666666666,-73.78333333333333
1999-08-02,8-403,Bottom,1.8,2.0,24.1,26.1,40.77722222222222,-73.76055555555556
1999-08-02,8-403,Surface,1.0,3.9,24.0,26.0,40.77722222222222,-73.76055555555556
1999-08-02,8-405,Bottom,3.4,3.5,23.2,22.5,40.7925,-73.76361111111112
1999-08-02,8-405,Surface,1.0,6.5,23.7,24.6,40.7925,-73.76361111111112
1999-08-02,A3,Bottom,7.6,3.6,22.6,26.7,40.84166666666667,-73.755
1999-08-02,A3,Intermidiate,4.0,4.0,22.7,26.7,40.84166666666667,-73.755
1999-08-02,A3,Surface,1.0,4.5,23.0,26.6,40.84166666666667,-73.755
1999-08-02,9-409,Bottom,4.0,3.2,24.0,26.4,40.82888888888889,-73.71805555555555
1999-08-02,9-409,Intermidiate,1.8,7.6,24.3,26.3,40.82888888888889,-73.71805555555555
1999-08-02,9-409,Surface,1.0,7.7,24.4,26.3,40.82888888888889,-73.71805555555555
1999-08-02,9-412,Bottom,3.0,4.5,24.2,26.5,40.82222222222222,-73.7125
1999-08-02,9-412,Intermidiate,1.8,8.2,25.0,26.5,40.82222222222222,-73.7125
1999-08-02,9-412,Surface,1.0,7.6,25.0,26.4,40.82222222222222,-73.7125
1999-08-02,9-413,Bottom,2.4,1.6,25.0,26.2,40.80722222222222,-73.71361111111112
1999-08-02,9-413,Surface,1.0,3.3,25.0,25.7,40.80722222222222,-73.71361111111112
1999-08-02,A4,Bottom,30.1,1.1,20.6,27.2,40.87638888888889,-73.735
1999-08-02,A4,Intermidiate,22.9,1.2,20.7,27.1,40.87638888888889,-73.735
1999-08-02,A4,Intermidiate,15.2,1.8,21.2,27.1,40.87638888888889,-73.735
1999-08-02,A4,Intermidiate,7.6,2.9,23.0,26.8,40.87638888888889,-73.735
1999-08-02,A4,Surface,1.0,6.0,23.0,26.8,40.87638888888889,-73.735
1999-08-02,H-D,Bottom,4.0,2.0,24.5,26.5,40.845,-73.66000000000001
1999-08-02,H-D,Intermidiate,1.8,5.1,24.5,26.5,40.845,-73.66000000000001
1999-08-02,H-D,Surface,1.0,4.8,24.7,26.4,40.845,-73.66000000000001
1999-08-02,H-C,Bottom,9.2,1.0,22.5,26.7,40.865,-73.67500000000001
1999-08-02,H-C,Intermidiate,4.6,1.3,22.5,26.7,40.865,-73.67500000000001
1999-08-02,H-C,Surface,1.0,7.6,24.4,26.7,40.865,-73.67500000000001
1999-08-02,H-C1,Bottom,9.2,1.1,21.2,27.0,40.88666666666666,-73.69500000000001
1999-08-02,H-C1,Intermidiate,4.6,4.6,22.2,27.0,40.88666666666666,-73.69500000000001
1999-08-02,H-C1,Surface,1.0,8.5,24.5,26.9,40.88666666666666,-73.69500000000001
1999-08-02,A5,Bottom,12.2,0.5,20.8,27.0,40.89833333333333,-73.68666666666667
1999-08-02,A5,Intermidiate,6.1,4.8,23.5,26.9,40.89833333333333,-73.68666666666667
1999-08-02,A5,Surface,1.0,7.9,24.5,27.0,40.89833333333333,-73.68666666666667
1999-08-02,B4,Bottom,12.2,2.0,22.1,26.9,40.90666666666667,-73.635
1999-08-02,B4,Intermidiate,6.1,4.0,23.1,26.7,40.90666666666667,-73.635
1999-08-02,B4,Surface,1.0,6.4,23.9,26.8,40.90666666666667,-73.635
1999-08-02,B3M,Bottom,15.9,2.3,20.0,27.4,40.91999999999999,-73.64500000000001
1999-08-02,B3M,Intermidiate,12.2,1.8,20.5,27.2,40.91999999999999,-73.64500000000001
1999-08-02,B3M,Intermidiate,8.5,2.4,22.0,27.1,40.91999999999999,-73.64500000000001
1999-08-02,B3M,Intermidiate,4.6,4.5,23.4,27.0,40.91999999999999,-73.64500000000001
1999-08-02,B3M,Surface,1.0,7.0,24.6,26.9,40.91999999999999,-73.64500000000001
1999-08-02,B2,Bottom,15.9,2.3,20.2,27.4,40.935,-73.65333333333334
1999-08-02,B2,Intermidiate,12.2,2.1,20.4,27.3,40.935,-73.65333333333334
1999-08-02,B2,Intermidiate,8.5,2.3,20.7,27.3,40.935,-73.65333333333334
1999-08-02,B2,Intermidiate,4.6,4.7,23.0,27.1,40.935,-73.65333333333334
1999-08-02,B2,Surface,1.0,7.5,24.5,26.9,40.935,-73.65333333333334
1999-08-02,B1S,Bottom,12.2,2.1,20.3,27.3,40.94499999999999,-73.66666666666667
1999-08-02,B1S,Intermidiate,6.1,3.4,22.2,27.2,40.94499999999999,-73.66666666666667
1999-08-02,B1S,Surface,1.0,7.3,24.4,26.9,40.94499999999999,-73.66666666666667
1999-08-02,H-A3,Bottom,9.2,1.5,21.4,27.2,40.92333333333333,-73.72
1999-08-02,H-A3,Intermidiate,4.6,4.3,23.1,27.1,40.92333333333333,-73.72
1999-08-02,H-A3,Surface,1.0,5.9,23.8,27.0,40.92333333333333,-73.72
1999-08-02,H-B,Bottom,12.2,1.6,20.2,27.3,40.91333333333333,-73.715
1999-08-02,H-B,Intermidiate,6.1,4.0,22.8,27.2,40.91333333333333,-73.715
1999-08-02,H-B,Surface,1.0,7.0,24.2,27.0,40.91333333333333,-73.715
1999-08-02,DI2,Bottom,6.1,4.0,23.4,26.8,40.89444444444445,-73.76666666666667
1999-08-02,DI2,Intermidiate,3.0,4.0,23.5,26.8,40.89444444444445,-73.76666666666667
1999-08-02,DI2,Surface,1.0,4.2,23.7,26.8,40.89444444444445,-73.76666666666667
1999-08-02,DI1,Bottom,5.5,3.9,23.4,26.8,40.8925,-73.77333333333333
1999-08-02,DI1,Intermidiate,3.0,4.2,23.5,26.8,40.8925,-73.77333333333333
1999-08-02,DI1,Surface,1.0,4.1,23.6,26.8,40.8925,-73.77333333333333
1999-08-09,A1,Bottom,24.4,3.0,22.9,26.2,40.80333333333333,-73.82666666666667
1999-08-09,A1,Intermidiate,18.3,3.0,22.9,26.2,40.80333333333333,-73.82666666666667
1999-08-09,A1,Intermidiate,12.2,3.2,23.0,26.2,40.80333333333333,-73.82666666666667
1999-08-09,A1,Intermidiate,6.1,3.0,23.0,26.1,40.80333333333333,-73.82666666666667
1999-08-09,A1,Surface,1.0,3.0,23.4,25.8,40.80333333333333,-73.82666666666667
1999-08-09,A2M,Bottom,30.5,2.6,22.1,26.8,40.80166666666666,-73.78333333333333
1999-08-09,A2M,Intermidiate,23.9,3.0,22.2,26.7,40.80166666666666,-73.78333333333333
1999-08-09,A2M,Intermidiate,15.2,2.8,22.3,26.7,40.80166666666666,-73.78333333333333
