,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
711,08/10/92 00:00:00,DI1,Bottom,9.0,4.5,21.0,26.0,-73.77333333333333,40.8925
714,08/20/92 00:00:00,A1,Bottom,24.0,4.4,21.0,26.5,-73.82666666666667,40.80333333333333
719,08/20/92 00:00:00,A2M,Bottom,30.0,4.8,20.9,27.0,-73.78333333333333,40.80166666666666
724,08/20/92 00:00:00,A3,Bottom,12.0,4.9,21.0,25.5,-73.755,40.84166666666667
727,08/20/92 00:00:00,A4,Bottom,4.0,5.0,21.0,26.0,-73.735,40.87638888888889
730,08/20/92 00:00:00,H-D,Bottom,4.0,5.1,21.8,26.5,-73.66000000000001,40.845
733,08/20/92 00:00:00,H-C,Bottom,8.0,5.3,21.1,26.5,-73.67500000000001,40.865
736,08/20/92 00:00:00,H-C1,Bottom,10.0,4.4,20.9,27.0,-73.69500000000001,40.88666666666666
739,08/20/92 00:00:00,A5,Bottom,11.0,4.1,20.9,27.0,-73.68666666666667,40.89833333333333
742,08/20/92 00:00:00,H-B,Bottom,12.0,4.9,20.8,27.0,-73.715,40.91333333333333
745,08/20/92 00:00:00,H-A3,Bottom,7.0,4.7,20.8,27.0,-73.72,40.92333333333333
748,08/20/92 00:00:00,B1S,Bottom,12.0,4.9,20.3,27.0,-73.66666666666667,40.94499999999999
751,08/20/92 00:00:00,B2,Bottom,16.0,4.6,20.2,27.0,-73.65333333333334,40.935
756,08/20/92 00:00:00,B3M,Bottom,16.0,5.2,20.4,26.5,-73.64500000000001,40.91999999999999
761,08/20/92 00:00:00,B4,Bottom,7.0,8.4,21.5,26.0,-73.635,40.90666666666667
764,08/26/92 00:00:00,A1,Bottom,26.0,4.1,22.0,27.0,-73.82666666666667,40.80333333333333
769,08/26/92 00:00:00,A2M,Bottom,32.0,3.3,21.0,27.0,-73.78333333333333,40.80166666666666
774,08/26/92 00:00:00,A3,Bottom,10.0,4.0,21.0,27.0,-73.755,40.84166666666667
777,08/26/92 00:00:00,A4,Bottom,5.0,6.0,22.0,27.0,-73.735,40.87638888888889
780,08/26/92 00:00:00,H-D,Bottom,5.0,3.8,22.0,26.0,-73.66000000000001,40.845
783,08/26/92 00:00:00,H-C,Bottom,12.0,3.0,21.5,25.0,-73.67500000000001,40.865
786,08/26/92 00:00:00,H-C1,Bottom,12.0,3.5,21.0,26.0,-73.69500000000001,40.88666666666666
789,08/26/92 00:00:00,A5,Bottom,12.0,3.4,20.8,26.5,-73.68666666666667,40.89833333333333
792,08/26/92 00:00:00,H-B,Bottom,14.0,4.4,20.5,27.0,-73.715,40.91333333333333
795,08/26/92 00:00:00,H-A3,Bottom,9.0,4.8,21.0,26.5,-73.72,40.92333333333333
798,08/26/92 00:00:00,B1S,Bottom,13.0,4.5,20.5,26.5,-73.66666666666667,40.94499999999999
801,08/26/92 00:00:00,B2,Bottom,18.0,4.3,20.5,27.0,-73.65333333333334,40.935
806,08/26/92 00:00:00,B3M,Bottom,18.0,4.1,20.5,27.5,-73.64500000000001,40.91999999999999
811,08/26/92 00:00:00,B4,Bottom,11.0,4.8,21.0,27.0,-73.635,40.90666666666667
814,08/26/92 00:00:00,C1,Bottom,18.0,5.2,20.5,26.0,-73.58,40.955
819,08/26/92 00:00:00,C2,Bottom,32.0,3.8,20.0,26.0,-73.5,40.985
824,08/26/92 00:00:00,DI1,Bottom,7.0,6.5,22.0,26.5,-73.77333333333333,40.8925
825,08/26/92 00:00:00,DI2,Bottom,5.0,6.1,21.8,26.0,-73.76666666666667,40.89444444444445
830,08/31/92 00:00:00,A1,Bottom,24.0,3.6,21.5,27.0,-73.82666666666667,40.80333333333333
835,08/31/92 00:00:00,A2M,Bottom,30.0,3.1,21.5,28.0,-73.78333333333333,40.80166666666666
840,08/31/92 00:00:00,A3,Bottom,11.0,4.6,22.0,27.5,-73.755,40.84166666666667
843,08/31/92 00:00:00,A4,Bottom,5.0,5.5,22.0,27.0,-73.735,40.87638888888889
846,08/31/92 00:00:00,H-D,Bottom,4.0,5.4,22.5,27.0,-73.66000000000001,40.845
849,08/31/92 00:00:00,H-C,Bottom,5.0,5.6,22.0,27.0,-73.67500000000001,40.865
852,08/31/92 00:00:00,H-C1,Bottom,10.0,5.0,22.0,27.5,-73.69500000000001,40.88666666666666
855,08/31/92 00:00:00,A5,Bottom,11.0,4.8,22.0,27.0,-73.68666666666667,40.89833333333333
858,08/31/92 00:00:00,H-B,Bottom,12.0,4.6,22.0,28.0,-73.715,40.91333333333333
861,08/31/92 00:00:00,H-A3,Bottom,8.0,4.8,21.5,27.0,-73.72,40.92333333333333
864,08/31/92 00:00:00,B1S,Bottom,13.0,4.0,21.0,27.0,-73.66666666666667,40.94499999999999
867,08/31/92 00:00:00,B2,Bottom,18.0,4.0,21.0,27.5,-73.65333333333334,40.935
872,08/31/92 00:00:00,B3M,Bottom,16.0,4.5,21.5,28.0,-73.64500000000001,40.91999999999999
877,08/31/92 00:00:00,B4,Bottom,9.0,5.8,21.5,27.0,-73.635,40.90666666666667
880,08/31/92 00:00:00,DI2,Bottom,7.0,5.2,22.0,27.5,-73.76666666666667,40.89444444444445
883,08/31/92 00:00:00,DI1,Bottom,7.0,5.0,22.0,27.0,-73.77333333333333,40.8925
886,09/08/92 00:00:00,A1,Bottom,24.0,3.6,22.0,24.0,-73.82666666666667,40.80333333333333
891,09/08/92 00:00:00,A2M,Bottom,30.0,3.5,21.5,23.0,-73.78333333333333,40.80166666666666
896,09/08/92 00:00:00,A3,Bottom,11.0,4.5,22.0,24.0,-73.755,40.84166666666667
899,09/08/92 00:00:00,A4,Bottom,5.0,4.8,21.5,24.5,-73.735,40.87638888888889
902,09/08/92 00:00:00,H-D,Bottom,6.0,3.2,21.5,25.5,-73.66000000000001,40.845
905,09/08/92 00:00:00,H-C,Bottom,6.0,5.2,22.0,26.0,-73.67500000000001,40.865
908,09/08/92 00:00:00,H-C1,Bottom,12.0,3.6,21.5,26.0,-73.69500000000001,40.88666666666666
911,09/08/92 00:00:00,A5,Bottom,12.0,3.6,21.5,26.0,-73.68666666666667,40.89833333333333
914,09/08/92 00:00:00,H-B,Bottom,13.0,4.5,21.5,26.0,-73.715,40.91333333333333
917,09/08/92 00:00:00,H-A3,Bottom,10.0,5.8,21.5,25.5,-73.72,40.92333333333333
920,09/08/92 00:00:00,B1S,Bottom,13.0,5.0,21.5,24.0,-73.66666666666667,40.94499999999999
923,09/08/92 00:00:00,B2,Bottom,18.0,3.4,21.0,26.0,-73.65333333333334,40.935
928,09/08/92 00:00:00,B3M,Bottom,18.0,2.8,21.0,26.0,-73.64500000000001,40.91999999999999
933,09/08/92 00:00:00,B4,Bottom,8.0,4.0,21.5,26.0,-73.635,40.90666666666667
936,09/08/92 00:00:00,C1,Bottom,18.0,3.0,21.5,26.0,-73.58,40.955
941,09/08/92 00:00:00,C2,Bottom,30.0,2.8,21.5,26.0,-73.5,40.985
946,09/08/92 00:00:00,DI2,Bottom,9.0,5.4,22.0,25.5,-73.76666666666667,40.89444444444445
949,09/08/92 00:00:00,DI1,Bottom,9.0,5.2,22.0,25.0,-73.77333333333333,40.8925
952,09/14/92 00:00:00,A1,Bottom,24.0,3.8,22.0,26.0,-73.82666666666667,40.80333333333333
957,09/14/92 00:00:00,A2M,Bottom,30.0,3.9,22.0,26.0,-73.78333333333333,40.80166666666666
962,09/14/92 00:00:00,A3,Bottom,12.0,4.3,21.5,26.5,-73.755,40.84166666666667
965,09/14/92 00:00:00,A4,Bottom,4.0,4.7,21.0,26.0,-73.735,40.87638888888889
968,09/14/92 00:00:00,H-D,Bottom,4.0,5.5,21.0,26.0,-73.66000000000001,40.845
971,09/14/92 00:00:00,H-C,Bottom,8.0,5.2,21.5,26.0,-73.67500000000001,40.865
974,09/14/92 00:00:00,H-C1,Bottom,10.0,4.3,22.0,26.0,-73.69500000000001,40.88666666666666
977,09/14/92 00:00:00,A5,Bottom,11.0,4.8,22.0,26.0,-73.68666666666667,40.89833333333333
980,09/14/92 00:00:00,H-B,Bottom,13.0,3.4,21.5,26.5,-73.715,40.91333333333333
983,09/14/92 00:00:00,H-A3,Bottom,8.0,4.6,21.5,26.5,-73.72,40.92333333333333
986,09/14/92 00:00:00,B1S,Bottom,13.0,4.0,21.5,26.5,-73.66666666666667,40.94499999999999
989,09/14/92 00:00:00,B2,Bottom,17.0,3.5,21.0,26.5,-73.65333333333334,40.935
994,09/14/92 00:00:00,B3M,Bottom,16.0,3.8,21.0,26.5,-73.64500000000001,40.91999999999999
999,09/14/92 00:00:00,B4,Bottom,11.0,5.3,21.0,26.0,-73.635,40.90666666666667
1002,09/14/92 00:00:00,C1,Bottom,18.0,3.8,21.0,22.0,-73.58,40.955
1007,09/14/92 00:00:00,C2,Bottom,29.0,4.3,21.0,22.0,-73.5,40.985
1012,09/14/92 00:00:00,DI2,Bottom,8.0,5.6,21.5,26.0,-73.76666666666667,40.89444444444445
1015,09/14/92 00:00:00,DI1,Bottom,9.0,5.5,21.5,26.0,-73.77333333333333,40.8925
1018,06/29/93 00:00:00,A1,Bottom,26.0,6.0,16.0,29.0,-73.82666666666667,40.80333333333333
1023,06/29/93 00:00:00,A2M,Bottom,32.0,5.6,15.5,27.0,-73.78333333333333,40.80166666666666
1028,06/29/93 00:00:00,A3,Bottom,12.0,6.2,15.5,26.0,-73.755,40.84166666666667
1031,06/29/93 00:00:00,A4,Bottom,6.0,7.6,16.5,25.0,-73.735,40.87638888888889
1034,06/29/93 00:00:00,H-D,Bottom,5.5,4.0,16.5,24.0,-73.66000000000001,40.845
1037,06/29/93 00:00:00,H-C,Bottom,9.0,7.0,16.0,24.0,-73.67500000000001,40.865
1040,06/29/93 00:00:00,H-C1,Bottom,11.6,5.8,15.0,23.0,-73.69500000000001,40.88666666666666
1043,06/29/93 00:00:00,A5,Bottom,12.0,6.4,15.0,23.0,-73.68666666666667,40.89833333333333
1046,06/29/93 00:00:00,H-B,Bottom,13.4,6.6,15.0,24.0,-73.715,40.91333333333333
1049,06/29/93 00:00:00,H-A3,Bottom,8.5,7.6,16.0,24.0,-73.72,40.92333333333333
1052,06/29/93 00:00:00,B1S,Bottom,13.4,7.0,15.0,24.0,-73.66666666666667,40.94499999999999
1055,06/29/93 00:00:00,B2,Bottom,17.0,6.8,15.0,24.0,-73.65333333333334,40.935
1060,06/29/93 00:00:00,B3M,Bottom,16.5,6.5,15.0,23.5,-73.64500000000001,40.91999999999999
1065,06/29/93 00:00:00,B4,Bottom,7.6,7.2,15.0,24.0,-73.635,40.90666666666667
1068,06/29/93 00:00:00,C1,Bottom,17.0,7.8,15.0,24.0,-73.58,40.955
1073,06/29/93 00:00:00,C2,Bottom,29.3,6.5,14.5,23.0,-73.5,40.985
1078,06/29/93 00:00:00,DI2,Bottom,6.0,8.6,17.0,24.0,-73.76666666666667,40.89444444444445
1081,06/29/93 00:00:00,DI1,Bottom,6.0,8.8,18.0,24.0,-73.77333333333333,40.8925
1084,07/06/93 00:00:00,A1,Bottom,24.4,5.8,19.0,25.0,-73.82666666666667,40.80333333333333
1089,07/06/93 00:00:00,A2M,Bottom,30.5,6.0,20.0,25.0,-73.78333333333333,40.80166666666666
1094,07/06/93 00:00:00,A3,Bottom,10.7,5.8,20.0,25.0,-73.755,40.84166666666667
1097,07/06/93 00:00:00,A4,Bottom,4.9,7.0,20.5,25.0,-73.735,40.87638888888889
1100,07/06/93 00:00:00,H-D,Bottom,4.6,6.8,21.0,26.0,-73.66000000000001,40.845
1103,07/06/93 00:00:00,H-C,Bottom,7.9,6.4,20.5,25.0,-73.67500000000001,40.865
1106,07/06/93 00:00:00,H-C1,Bottom,10.4,6.0,20.5,25.0,-73.69500000000001,40.88666666666666
1109,07/06/93 00:00:00,A5,Bottom,11.0,5.6,21.0,25.0,-73.68666666666667,40.89833333333333
1112,07/06/93 00:00:00,H-B,Bottom,12.8,6.0,20.0,25.0,-73.715,40.91333333333333
1115,07/06/93 00:00:00,H-A3,Bottom,7.9,6.5,21.0,26.0,-73.72,40.92333333333333
1118,07/06/93 00:00:00,B1S,Bottom,12.8,5.6,20.0,25.0,-73.66666666666667,40.94499999999999
1121,07/06/93 00:00:00,B2,Bottom,17.0,6.0,20.0,25.0,-73.65333333333334,40.935
1126,07/06/93 00:00:00,B3M,Bottom,17.0,6.0,20.0,25.0,-73.64500000000001,40.91999999999999
1131,07/06/93 00:00:00,B4,Bottom,9.8,6.2,20.5,25.0,-73.635,40.90666666666667
1134,07/06/93 00:00:00,C1,Bottom,18.0,5.4,20.0,25.0,-73.58,40.955
1139,07/06/93 00:00:00,C2,Bottom,30.0,5.6,20.0,25.0,-73.5,40.985
1144,07/06/93 00:00:00,DI2,Bottom,7.6,6.2,21.0,25.0,-73.76666666666667,40.89444444444445
1147,07/06/93 00:00:00,DI1,Bottom,5.5,6.6,21.0,25.0,-73.77333333333333,40.8925
1150,07/12/93 00:00:00,A1,Bottom,24.4,3.7,19.0,25.0,-73.82666666666667,40.80333333333333
1155,07/12/93 00:00:00,A2M,Bottom,28.0,2.9,19.5,24.0,-73.78333333333333,40.80166666666666
1160,07/12/93 00:00:00,A3,Bottom,11.0,3.0,18.0,24.0,-73.755,40.84166666666667
1163,07/12/93 00:00:00,A4,Bottom,6.1,5.8,20.0,25.0,-73.735,40.87638888888889
1166,07/12/93 00:00:00,H-D,Bottom,4.9,1.3,20.0,26.0,-73.66000000000001,40.845
1169,07/12/93 00:00:00,H-C,Bottom,8.5,2.1,19.0,24.0,-73.67500000000001,40.865
1172,07/12/93 00:00:00,H-C1,Bottom,10.4,2.8,18.0,24.0,-73.69500000000001,40.88666666666666
1175,07/12/93 00:00:00,A5,Bottom,11.0,4.8,19.0,24.0,-73.68666666666667,40.89833333333333
1178,07/12/93 00:00:00,H-B,Bottom,12.8,3.7,18.0,24.0,-73.715,40.91333333333333
1181,07/12/93 00:00:00,H-A3,Bottom,8.5,4.2,18.0,24.0,-73.72,40.92333333333333
1184,07/12/93 00:00:00,B1S,Bottom,12.5,4.6,18.0,24.0,-73.66666666666667,40.94499999999999
1187,07/12/93 00:00:00,B2,Bottom,16.5,4.6,17.0,24.0,-73.65333333333334,40.935
1192,07/12/93 00:00:00,B3M,Bottom,16.5,4.6,23.0,24.0,-73.64500000000001,40.91999999999999
1197,07/12/93 00:00:00,B4,Bottom,7.9,4.2,20.0,25.0,-73.635,40.90666666666667
1200,07/12/93 00:00:00,C1,Bottom,17.1,4.7,17.0,24.0,-73.58,40.955
1205,07/12/93 00:00:00,C2,Bottom,28.0,4.5,16.0,24.0,-73.5,40.985
1210,07/12/93 00:00:00,DI2,Bottom,6.1,4.1,20.0,24.5,-73.76666666666667,40.89444444444445
1213,07/12/93 00:00:00,DI1,Bottom,7.6,4.4,20.0,25.0,-73.77333333333333,40.8925
1216,07/19/93 00:00:00,A1,Bottom,28.0,5.1,20.0,24.0,-73.82666666666667,40.80333333333333
1221,07/19/93 00:00:00,A2M,Bottom,29.3,5.1,19.0,24.5,-73.78333333333333,40.80166666666666
1226,07/19/93 00:00:00,A3,Bottom,11.0,3.5,20.0,24.0,-73.755,40.84166666666667
1229,07/19/93 00:00:00,A4,Bottom,6.7,4.4,20.0,24.5,-73.735,40.87638888888889
1232,07/19/93 00:00:00,H-D,Bottom,5.2,2.1,20.0,24.5,-73.66000000000001,40.845
1235,07/19/93 00:00:00,H-C,Bottom,9.1,6.6,20.0,25.0,-73.67500000000001,40.865
1238,07/19/93 00:00:00,H-C1,Bottom,11.6,2.5,18.0,24.5,-73.69500000000001,40.88666666666666
1241,07/19/93 00:00:00,A5,Bottom,12.2,3.0,17.0,24.0,-73.68666666666667,40.89833333333333
1244,07/19/93 00:00:00,H-B,Bottom,12.5,3.3,17.0,24.0,-73.715,40.91333333333333
1247,07/19/93 00:00:00,H-A3,Bottom,9.5,3.9,18.0,24.5,-73.72,40.92333333333333
1250,07/19/93 00:00:00,B1S,Bottom,13.4,3.9,17.0,24.0,-73.66666666666667,40.94499999999999
1253,07/19/93 00:00:00,B2,Bottom,18.3,3.6,17.0,24.0,-73.65333333333334,40.935
1258,07/19/93 00:00:00,B3M,Bottom,17.1,3.4,17.0,24.0,-73.64500000000001,40.91999999999999
1263,07/19/93 00:00:00,B4,Bottom,10.4,3.7,18.0,24.0,-73.635,40.90666666666667
1266,07/19/93 00:00:00,C1,Bottom,18.3,3.7,17.5,24.0,-73.58,40.955
1271,07/19/93 00:00:00,C2,Bottom,30.5,3.3,17.0,24.0,-73.5,40.985
1276,07/19/93 00:00:00,DI2,Bottom,9.1,4.0,18.0,24.5,-73.76666666666667,40.89444444444445
1279,07/19/93 00:00:00,DI1,Bottom,6.4,4.4,18.5,25.0,-73.77333333333333,40.8925
1282,07/26/93 00:00:00,A1,Bottom,29.3,5.5,20.0,25.0,-73.82666666666667,40.80333333333333
1287,07/26/93 00:00:00,A2M,Bottom,33.0,3.8,20.0,25.0,-73.78333333333333,40.80166666666666
1292,07/26/93 00:00:00,A3,Bottom,12.8,4.6,20.5,25.0,-73.755,40.84166666666667
1295,07/26/93 00:00:00,A4,Bottom,6.1,6.2,20.0,25.0,-73.735,40.87638888888889
1298,07/26/93 00:00:00,H-D,Bottom,4.3,4.2,21.0,25.0,-73.66000000000001,40.845
1301,07/26/93 00:00:00,H-C,Bottom,8.0,4.4,20.5,25.0,-73.67500000000001,40.865
1304,07/26/93 00:00:00,H-C1,Bottom,10.1,3.8,20.0,25.0,-73.69500000000001,40.88666666666666
1307,07/26/93 00:00:00,A5,Bottom,11.6,7.4,20.0,24.0,-73.68666666666667,40.89833333333333
1310,07/26/93 00:00:00,H-B,Bottom,11.6,5.6,20.5,25.0,-73.715,40.91333333333333
1313,07/26/93 00:00:00,H-A3,Bottom,7.0,6.4,21.0,25.0,-73.72,40.92333333333333
1316,07/26/93 00:00:00,B1S,Bottom,12.2,4.8,20.0,25.0,-73.66666666666667,40.94499999999999
1319,07/26/93 00:00:00,B2,Bottom,15.9,4.2,20.0,25.0,-73.65333333333334,40.935
1324,07/26/93 00:00:00,B3M,Bottom,15.2,2.8,18.0,25.0,-73.64500000000001,40.91999999999999
1329,07/26/93 00:00:00,B4,Bottom,7.6,5.3,20.0,24.0,-73.635,40.90666666666667
1332,07/26/93 00:00:00,C1,Bottom,16.8,2.8,20.0,25.0,-73.58,40.955
1337,07/26/93 00:00:00,C2,Bottom,30.5,3.2,20.0,25.0,-73.5,40.985
1342,07/26/93 00:00:00,DI2,Bottom,5.5,6.7,20.0,25.0,-73.76666666666667,40.89444444444445
1345,07/26/93 00:00:00,DI1,Bottom,5.5,6.7,22.0,26.0,-73.77333333333333,40.8925
1348,08/02/93 00:00:00,A1,Bottom,29.3,3.5,21.0,25.0,-73.82666666666667,40.80333333333333
1353,08/02/93 00:00:00,A2M,Bottom,30.5,3.6,21.0,26.0,-73.78333333333333,40.80166666666666
1358,08/02/93 00:00:00,A3,Bottom,12.2,3.4,21.0,26.0,-73.755,40.84166666666667
1361,08/02/93 00:00:00,A4,Bottom,6.1,2.7,21.5,25.0,-73.735,40.87638888888889
1364,08/02/93 00:00:00,H-D,Bottom,4.9,1.4,21.5,25.0,-73.66000000000001,40.845
1367,08/02/93 00:00:00,H-C,Bottom,8.5,2.2,21.0,25.0,-73.67500000000001,40.865
1370,08/02/93 00:00:00,H-C1,Bottom,11.0,2.8,21.0,25.0,-73.69500000000001,40.88666666666666
1373,08/02/93 00:00:00,A5,Bottom,12.2,2.3,20.0,25.0,-73.68666666666667,40.89833333333333
1376,08/02/93 00:00:00,H-B,Bottom,12.8,2.8,20.0,25.0,-73.715,40.91333333333333
1379,08/02/93 00:00:00,H-A3,Bottom,8.5,3.4,20.0,25.0,-73.72,40.92333333333333
1382,08/02/93 00:00:00,B1S,Bottom,13.4,3.6,19.0,25.0,-73.66666666666667,40.94499999999999
1385,08/02/93 00:00:00,B2,Bottom,17.1,3.2,19.0,25.0,-73.65333333333334,40.935
1390,08/02/93 00:00:00,B3M,Bottom,17.7,3.0,19.0,25.0,-73.64500000000001,40.91999999999999
1395,08/02/93 00:00:00,B4,Bottom,11.6,3.2,20.0,25.0,-73.635,40.90666666666667
1398,08/02/93 00:00:00,C1,Bottom,18.5,3.3,20.0,25.0,-73.58,40.955
1403,08/02/93 00:00:00,C2,Bottom,30.0,3.0,21.0,25.0,-73.5,40.985
1408,08/02/93 00:00:00,DI2,Bottom,8.0,3.3,20.0,25.0,-73.76666666666667,40.89444444444445
1411,08/02/93 00:00:00,DI1,Bottom,8.0,3.8,21.0,26.0,-73.77333333333333,40.8925
1414,08/09/93 00:00:00,A1,Bottom,25.9,2.8,21.0,26.0,-73.82666666666667,40.80333333333333
1419,08/09/93 00:00:00,A2M,Bottom,30.5,2.8,20.5,26.0,-73.78333333333333,40.80166666666666
1424,08/09/93 00:00:00,A3,Bottom,12.8,3.6,20.5,26.0,-73.755,40.84166666666667
1427,08/09/93 00:00:00,A4,Bottom,7.3,3.6,21.0,26.0,-73.735,40.87638888888889
1430,08/09/93 00:00:00,H-D,Bottom,3.7,3.4,22.0,26.0,-73.66000000000001,40.845
1433,08/09/93 00:00:00,H-C,Bottom,7.3,3.2,22.0,26.0,-73.67500000000001,40.865
1436,08/09/93 00:00:00,H-C1,Bottom,9.8,3.8,21.0,25.0,-73.69500000000001,40.88666666666666
1439,08/09/93 00:00:00,A5,Bottom,10.7,2.8,21.0,25.0,-73.68666666666667,40.89833333333333
1442,08/09/93 00:00:00,H-B,Bottom,12.2,2.4,20.0,25.0,-73.715,40.91333333333333
1445,08/09/93 00:00:00,H-A3,Bottom,7.0,3.8,21.0,26.0,-73.72,40.92333333333333
1448,08/09/93 00:00:00,B1S,Bottom,12.2,2.8,20.0,25.0,-73.66666666666667,40.94499999999999
1451,08/09/93 00:00:00,B2,Bottom,16.8,2.4,20.0,25.0,-73.65333333333334,40.935
1456,08/09/93 00:00:00,B3M,Bottom,15.6,2.0,20.0,25.0,-73.64500000000001,40.91999999999999
1461,08/09/93 00:00:00,B4,Bottom,7.6,4.4,21.5,26.0,-73.635,40.90666666666667
1464,08/09/93 00:00:00,C1,Bottom,18.5,2.8,20.0,26.0,-73.58,40.955
1469,08/09/93 00:00:00,C2,Bottom,31.0,2.6,20.0,26.0,-73.5,40.985
1474,08/09/93 00:00:00,DI2,Bottom,6.1,5.2,22.0,26.0,-73.76666666666667,40.89444444444445
1477,08/09/93 00:00:00,DI1,Bottom,9.8,5.4,22.0,26.0,-73.77333333333333,40.8925
1480,08/16/93 00:00:00,A1,Bottom,26.2,2.5,22.0,26.0,-73.82666666666667,40.80333333333333
1485,08/16/93 00:00:00,A2M,Bottom,29.3,1.7,21.0,26.0,-73.78333333333333,40.80166666666666
1490,08/16/93 00:00:00,A3,Bottom,12.2,2.6,22.0,26.0,-73.755,40.84166666666667
1493,08/16/93 00:00:00,A4,Bottom,7.3,2.4,21.0,26.0,-73.735,40.87638888888889
1496,08/16/93 00:00:00,H-D,Bottom,5.5,2.6,22.0,26.0,-73.66000000000001,40.845
1499,08/16/93 00:00:00,H-C,Bottom,9.8,3.1,22.0,26.0,-73.67500000000001,40.865
1502,08/16/93 00:00:00,H-C1,Bottom,11.6,2.3,21.0,26.0,-73.69500000000001,40.88666666666666
1505,08/16/93 00:00:00,A5,Bottom,12.2,1.6,20.0,26.0,-73.68666666666667,40.89833333333333
1508,08/16/93 00:00:00,H-B,Bottom,13.4,1.8,20.0,26.0,-73.715,40.91333333333333
1511,08/16/93 00:00:00,H-A3,Bottom,9.5,3.0,22.0,26.0,-73.72,40.92333333333333
1514,08/16/93 00:00:00,B1S,Bottom,13.4,2.5,20.0,26.0,-73.66666666666667,40.94499999999999
1517,08/16/93 00:00:00,B2,Bottom,18.9,2.0,19.0,26.0,-73.65333333333334,40.935
1522,08/16/93 00:00:00,B3M,Bottom,18.3,1.8,19.0,26.0,-73.64500000000001,40.91999999999999
1527,08/16/93 00:00:00,B4,Bottom,9.8,1.8,20.0,26.0,-73.635,40.90666666666667
1530,08/16/93 00:00:00,C1,Bottom,18.0,2.1,21.0,26.0,-73.58,40.955
1535,08/16/93 00:00:00,C2,Bottom,30.0,1.8,21.0,26.0,-73.5,40.985
1540,08/16/93 00:00:00,DI2,Bottom,7.9,2.3,21.0,26.0,-73.76666666666667,40.89444444444445
1543,08/16/93 00:00:00,DI1,Bottom,8.5,2.4,21.5,26.0,-73.77333333333333,40.8925
1546,08/23/93 00:00:00,A1,Bottom,25.6,4.6,22.0,24.0,-73.82666666666667,40.80333333333333
1551,08/23/93 00:00:00,A2M,Bottom,31.7,3.9,21.0,24.0,-73.78333333333333,40.80166666666666
1556,08/23/93 00:00:00,A3,Bottom,12.2,4.5,22.0,24.0,-73.755,40.84166666666667
1559,08/23/93 00:00:00,A4,Bottom,6.1,6.2,22.0,24.0,-73.735,40.87638888888889
1562,08/23/93 00:00:00,H-D,Bottom,3.7,3.8,22.0,25.0,-73.66000000000001,40.845
1565,08/23/93 00:00:00,H-C,Bottom,7.3,4.6,22.0,24.0,-73.67500000000001,40.865
1568,08/23/93 00:00:00,H-C1,Bottom,9.8,4.6,22.0,25.0,-73.69500000000001,40.88666666666666
1571,08/23/93 00:00:00,A5,Bottom,10.4,4.2,22.0,24.0,-73.68666666666667,40.89833333333333
1574,08/23/93 00:00:00,H-B,Bottom,12.2,4.0,21.5,24.0,-73.715,40.91333333333333
1577,08/23/93 00:00:00,H-A3,Bottom,7.0,4.1,21.5,24.0,-73.72,40.92333333333333
1580,08/23/93 00:00:00,B1S,Bottom,12.2,4.6,21.5,25.0,-73.66666666666667,40.94499999999999
1583,08/23/93 00:00:00,B2,Bottom,16.2,4.5,21.5,25.0,-73.65333333333334,40.935
1588,08/23/93 00:00:00,B3M,Bottom,15.6,4.5,21.5,25.0,-73.64500000000001,40.91999999999999
1593,08/23/93 00:00:00,B4,Bottom,7.6,5.6,22.0,25.0,-73.635,40.90666666666667
1596,08/23/93 00:00:00,C1,Bottom,17.0,4.3,22.0,25.0,-73.58,40.955
1601,08/23/93 00:00:00,C2,Bottom,30.0,4.5,21.5,25.0,-73.5,40.985
1606,08/23/93 00:00:00,DI2,Bottom,5.5,4.1,22.0,25.0,-73.76666666666667,40.89444444444445
1609,08/23/93 00:00:00,DI1,Bottom,9.5,4.2,22.5,25.0,-73.77333333333333,40.8925
1612,08/30/93 00:00:00,A1,Bottom,25.6,3.4,23.0,24.0,-73.82666666666667,40.80333333333333
1617,08/30/93 00:00:00,A2M,Bottom,31.7,3.2,22.0,25.0,-73.78333333333333,40.80166666666666
1622,08/30/93 00:00:00,A3,Bottom,9.8,3.4,22.0,25.0,-73.755,40.84166666666667
1625,08/30/93 00:00:00,A4,Bottom,6.1,2.6,22.0,25.0,-73.735,40.87638888888889
1628,08/30/93 00:00:00,H-D,Bottom,4.9,1.6,22.0,25.0,-73.66000000000001,40.845
1631,08/30/93 00:00:00,H-C,Bottom,9.8,3.6,22.0,25.0,-73.67500000000001,40.865
1634,08/30/93 00:00:00,H-C1,Bottom,11.0,3.4,22.0,25.0,-73.69500000000001,40.88666666666666
1637,08/30/93 00:00:00,A5,Bottom,12.2,2.6,21.0,25.0,-73.68666666666667,40.89833333333333
1640,08/30/93 00:00:00,H-B,Bottom,13.4,3.2,21.0,25.0,-73.715,40.91333333333333
1643,08/30/93 00:00:00,H-A3,Bottom,8.5,3.4,22.0,25.0,-73.72,40.92333333333333
1646,08/30/93 00:00:00,B1S,Bottom,13.4,2.8,21.0,25.0,-73.66666666666667,40.94499999999999
1649,08/30/93 00:00:00,B2,Bottom,18.3,3.0,21.0,25.0,-73.65333333333334,40.935
