,DATE,STATION_ID,CLASS,DEPTH_M,DISSOLVED_OXYGEN_MG_L,TEMPERATURE_C,SALINITY,LON,LAT
7705,09/04/01 00:00:00,H-A3,Surface,1.0,7.7,22.8,28.0,-73.72,40.92333333333333
7708,09/04/01 00:00:00,H-B,Surface,1.0,8.3,22.6,28.0,-73.715,40.91333333333333
7711,09/04/01 00:00:00,DI2,Surface,1.0,8.0,22.9,28.3,-73.76666666666667,40.89444444444445
7714,09/04/01 00:00:00,DI1,Surface,1.0,6.6,22.8,28.4,-73.77333333333333,40.8925
7719,09/10/01 00:00:00,A1,Surface,1.0,2.2,22.9,23.6,-73.82666666666667,40.80333333333333
7724,09/10/01 00:00:00,A2M,Surface,1.0,2.8,23.0,24.5,-73.78333333333333,40.80166666666666
7726,09/10/01 00:00:00,8-403,Surface,1.0,4.2,23.4,24.1,-73.76055555555556,40.77722222222222
7729,09/10/01 00:00:00,8-405,Surface,1.0,4.5,22.4,24.5,-73.76361111111112,40.7925
7732,09/10/01 00:00:00,A3,Surface,1.0,2.9,22.8,25.0,-73.755,40.84166666666667
7735,09/10/01 00:00:00,9-409,Surface,1.0,4.3,23.5,27.3,-73.71805555555555,40.82888888888889
7738,09/10/01 00:00:00,9-412,Surface,1.0,3.9,23.4,27.3,-73.7125,40.82222222222222
7740,09/10/01 00:00:00,9-413,Surface,1.0,3.7,23.3,27.0,-73.71361111111112,40.80722222222222
7745,09/10/01 00:00:00,A4,Surface,1.0,3.9,23.0,28.0,-73.735,40.87638888888889
7748,09/10/01 00:00:00,H-D,Surface,1.0,3.2,23.8,28.0,-73.66000000000001,40.845
7751,09/10/01 00:00:00,H-C,Surface,1.0,4.5,22.7,28.1,-73.67500000000001,40.865
7754,09/10/01 00:00:00,H-C1,Surface,1.0,4.2,23.0,27.8,-73.69500000000001,40.88666666666666
7757,09/10/01 00:00:00,A5,Surface,1.0,4.4,22.9,27.8,-73.68666666666667,40.89833333333333
7760,09/10/01 00:00:00,B4,Surface,1.0,5.5,23.2,27.8,-73.635,40.90666666666667
7765,09/10/01 00:00:00,B3M,Surface,1.0,4.9,23.1,27.9,-73.64500000000001,40.91999999999999
7770,09/10/01 00:00:00,B2,Surface,1.0,4.5,22.8,27.9,-73.65333333333334,40.935
7773,09/10/01 00:00:00,B1S,Surface,1.0,4.3,22.9,28.1,-73.66666666666667,40.94499999999999
7776,09/10/01 00:00:00,H-A3,Surface,1.0,3.3,22.9,28.3,-73.72,40.92333333333333
7779,09/10/01 00:00:00,H-B,Surface,1.0,4.0,22.9,27.9,-73.715,40.91333333333333
7782,09/10/01 00:00:00,DI2,Surface,1.0,4.0,23.3,28.1,-73.76666666666667,40.89444444444445
7785,09/10/01 00:00:00,DI1,Surface,1.0,3.5,23.2,28.0,-73.77333333333333,40.8925
7790,09/17/01 00:00:00,A2M,Surface,1.0,3.2,21.7,26.8,-73.78333333333333,40.80166666666666
7793,09/17/01 00:00:00,8-403,Surface,1.0,6.3,20.6,26.3,-73.76055555555556,40.77722222222222
7798,09/17/01 00:00:00,8-405,Surface,1.0,3.4,21.6,27.9,-73.76361111111112,40.7925
7801,09/17/01 00:00:00,A1,Surface,1.0,2.8,21.9,26.4,-73.82666666666667,40.80333333333333
7804,09/17/01 00:00:00,A3,Surface,1.0,4.2,21.5,27.2,-73.755,40.84166666666667
7807,09/17/01 00:00:00,9-409,Surface,1.0,5.3,21.3,27.5,-73.71805555555555,40.82888888888889
7810,09/17/01 00:00:00,9-412,Surface,1.0,6.0,21.2,27.2,-73.7125,40.82222222222222
7813,09/17/01 00:00:00,9-413,Surface,1.0,7.4,21.3,27.1,-73.71361111111112,40.80722222222222
7818,09/17/01 00:00:00,A4,Surface,1.0,4.5,21.5,29.9,-73.735,40.87638888888889
7821,09/17/01 00:00:00,H-D,Surface,1.0,8.2,21.6,28.0,-73.66000000000001,40.845
7824,09/17/01 00:00:00,H-C,Surface,1.0,7.3,21.6,28.5,-73.67500000000001,40.865
7827,09/17/01 00:00:00,H-C1,Surface,1.0,5.9,21.8,28.5,-73.69500000000001,40.88666666666666
7830,09/17/01 00:00:00,A5,Surface,1.0,6.3,21.7,28.2,-73.68666666666667,40.89833333333333
7833,09/17/01 00:00:00,B4,Surface,1.0,5.5,21.7,29.4,-73.635,40.90666666666667
7838,09/17/01 00:00:00,B3M,Surface,1.0,5.2,21.9,29.5,-73.64500000000001,40.91999999999999
7843,09/17/01 00:00:00,B2,Surface,1.0,5.6,21.9,27.8,-73.65333333333334,40.935
7846,09/17/01 00:00:00,B1S,Surface,1.0,4.9,21.8,27.8,-73.66666666666667,40.94499999999999
7849,09/17/01 00:00:00,H-A3,Surface,1.0,5.7,21.8,27.7,-73.72,40.92333333333333
7852,09/17/01 00:00:00,H-B,Surface,1.0,6.0,22.1,27.7,-73.715,40.91333333333333
7855,09/17/01 00:00:00,DI2,Surface,1.0,5.9,22.1,27.3,-73.76666666666667,40.89444444444445
7858,09/17/01 00:00:00,DI1,Surface,1.0,5.8,21.7,27.5,-73.77333333333333,40.8925
7863,07/01/02 00:00:00,A1,Surface,1.0,3.6,20.3,25.3,-73.82666666666667,40.80333333333333
7868,07/01/02 00:00:00,A2M,Surface,1.0,4.3,20.2,25.7,-73.78333333333333,40.80166666666666
7870,07/01/02 00:00:00,8-403,Surface,1.0,5.5,21.4,25.5,-73.76055555555556,40.77722222222222
7872,07/01/02 00:00:00,8-405,Surface,1.0,7.0,21.5,25.5,-73.76361111111112,40.7925
7875,07/01/02 00:00:00,A3,Surface,1.0,5.1,20.2,26.0,-73.755,40.84166666666667
7878,07/01/02 00:00:00,9-409,Surface,1.0,6.3,21.7,26.0,-73.71805555555555,40.82888888888889
7881,07/01/02 00:00:00,9-412,Surface,1.0,6.0,21.6,25.9,-73.7125,40.82222222222222
7883,07/01/02 00:00:00,9-413,Surface,1.0,3.0,20.9,26.1,-73.71361111111112,40.80722222222222
7888,07/01/02 00:00:00,A4,Surface,1.0,8.6,20.9,26.2,-73.735,40.87638888888889
7891,07/01/02 00:00:00,H-D,Surface,1.0,2.8,21.6,26.2,-73.66000000000001,40.845
7894,07/01/02 00:00:00,H-C,Surface,1.0,6.1,21.3,26.4,-73.67500000000001,40.865
7897,07/01/02 00:00:00,H-C1,Surface,1.0,6.3,20.5,26.2,-73.69500000000001,40.88666666666666
7900,07/01/02 00:00:00,A5,Surface,1.0,7.3,20.2,26.4,-73.68666666666667,40.89833333333333
7903,07/01/02 00:00:00,B4,Surface,1.0,9.4,21.1,26.4,-73.635,40.90666666666667
7908,07/01/02 00:00:00,B3M,Surface,1.0,9.3,21.0,26.7,-73.64500000000001,40.91999999999999
7913,07/01/02 00:00:00,B2,Surface,1.0,8.6,20.1,26.9,-73.65333333333334,40.935
7916,07/01/02 00:00:00,B1S,Surface,1.0,8.6,18.7,27.7,-73.66666666666667,40.94499999999999
7919,07/01/02 00:00:00,H-A3,Surface,1.0,11.6,22.8,26.5,-73.72,40.92333333333333
7922,07/01/02 00:00:00,H-B,Surface,1.0,10.8,21.8,26.7,-73.715,40.91333333333333
7925,07/01/02 00:00:00,DI2,Surface,1.0,7.5,20.9,26.5,-73.76666666666667,40.89444444444445
7928,07/01/02 00:00:00,DI1,Surface,1.0,8.8,21.4,26.4,-73.77333333333333,40.8925
7933,07/10/02 00:00:00,A1,Surface,1.0,2.9,20.3,25.6,-73.82666666666667,40.80333333333333
7938,07/10/02 00:00:00,A2M,Surface,1.0,2.7,19.4,26.3,-73.78333333333333,40.80166666666666
7940,07/10/02 00:00:00,8-403,Surface,1.0,5.6,21.7,25.6,-73.76055555555556,40.77722222222222
7942,07/10/02 00:00:00,8-405,Surface,1.0,7.3,20.3,26.1,-73.76361111111112,40.7925
7945,07/10/02 00:00:00,A3,Surface,1.0,4.9,19.9,26.3,-73.755,40.84166666666667
7948,07/10/02 00:00:00,9-409,Surface,1.0,6.2,21.9,26.4,-73.71805555555555,40.82888888888889
7951,07/10/02 00:00:00,9-412,Surface,1.0,7.9,22.7,26.2,-73.7125,40.82222222222222
7954,07/10/02 00:00:00,9-413,Surface,1.0,6.2,22.6,25.9,-73.71361111111112,40.80722222222222
7959,07/10/02 00:00:00,A4,Surface,1.0,5.4,20.7,26.7,-73.735,40.87638888888889
7962,07/10/02 00:00:00,H-D,Surface,1.0,6.3,22.3,26.5,-73.66000000000001,40.845
7965,07/10/02 00:00:00,H-C,Surface,1.0,6.4,21.3,26.8,-73.67500000000001,40.865
7968,07/10/02 00:00:00,H-C1,Surface,1.0,6.7,21.1,26.8,-73.69500000000001,40.88666666666666
7971,07/10/02 00:00:00,A5,Surface,1.0,7.1,20.6,26.9,-73.68666666666667,40.89833333333333
7974,07/10/02 00:00:00,B4,Surface,1.0,5.9,20.7,26.9,-73.635,40.90666666666667
7979,07/10/02 00:00:00,B3M,Surface,1.0,6.8,20.1,27.3,-73.64500000000001,40.91999999999999
7985,07/10/02 00:00:00,B2,Surface,1.0,7.0,21.3,27.3,-73.65333333333334,40.935
7987,07/10/02 00:00:00,B1S,Surface,1.0,6.3,20.8,27.2,-73.66666666666667,40.94499999999999
7990,07/10/02 00:00:00,H-A3,Surface,1.0,3.8,18.2,27.6,-73.72,40.92333333333333
7993,07/10/02 00:00:00,H-B,Surface,1.0,5.0,20.0,27.4,-73.715,40.91333333333333
7996,07/10/02 00:00:00,DI2,Surface,1.0,5.0,20.1,27.4,-73.76666666666667,40.89444444444445
7999,07/10/02 00:00:00,DI1,Surface,1.0,4.4,20.0,27.2,-73.77333333333333,40.8925
8004,07/15/02 00:00:00,A1,Surface,1.0,3.4,20.3,26.3,-73.82666666666667,40.80333333333333
8009,07/15/02 00:00:00,A2M,Surface,1.0,3.7,19.6,27.0,-73.78333333333333,40.80166666666666
8011,07/15/02 00:00:00,8-403,Surface,1.0,6.4,20.9,26.4,-73.76055555555556,40.77722222222222
8013,07/15/02 00:00:00,8-405,Surface,1.0,5.1,20.9,,-73.76361111111112,40.7925
8016,07/15/02 00:00:00,A3,Surface,1.0,4.5,19.8,26.8,-73.755,40.84166666666667
8019,07/15/02 00:00:00,9-409,Surface,1.0,7.3,21.4,26.6,-73.71805555555555,40.82888888888889
8022,07/15/02 00:00:00,9-412,Surface,1.0,6.6,21.4,26.4,-73.7125,40.82222222222222
8023,07/15/02 00:00:00,9-413,Surface,1.0,4.2,21.5,26.5,-73.71361111111112,40.80722222222222
8028,07/15/02 00:00:00,A4,Surface,1.0,4.9,20.3,27.1,-73.735,40.87638888888889
8031,07/15/02 00:00:00,H-D,Surface,1.0,2.6,21.9,26.7,-73.66000000000001,40.845
8034,07/15/02 00:00:00,H-C,Surface,1.0,3.4,20.5,27.4,-73.67500000000001,40.865
8037,07/15/02 00:00:00,H-C1,Surface,1.0,5.3,20.0,27.2,-73.69500000000001,40.88666666666666
8040,07/15/02 00:00:00,A5,Surface,1.0,5.2,20.8,27.0,-73.68666666666667,40.89833333333333
8043,07/15/02 00:00:00,B4,Surface,1.0,6.2,20.2,27.1,-73.635,40.90666666666667
8048,07/15/02 00:00:00,B3M,Surface,1.0,6.8,20.7,27.1,-73.64500000000001,40.91999999999999
8054,07/15/02 00:00:00,B2,Surface,1.0,7.1,21.3,27.4,-73.65333333333334,40.935
8056,07/15/02 00:00:00,B1S,Surface,1.0,6.4,20.8,27.4,-73.66666666666667,40.94499999999999
8059,07/15/02 00:00:00,H-A3,Surface,1.0,5.6,20.8,27.5,-73.72,40.92333333333333
8062,07/15/02 00:00:00,H-B,Surface,1.0,5.3,20.6,27.2,-73.715,40.91333333333333
8065,07/15/02 00:00:00,DI2,Surface,1.0,3.9,20.4,27.2,-73.76666666666667,40.89444444444445
8068,07/15/02 00:00:00,DI1,Surface,1.0,4.3,20.5,27.1,-73.77333333333333,40.8925
8073,07/22/02 00:00:00,A1,Surface,1.0,3.0,22.5,26.2,-73.82666666666667,40.80333333333333
8078,07/22/02 00:00:00,A2M,Surface,1.0,3.2,21.6,26.7,-73.78333333333333,40.80166666666666
8081,07/22/02 00:00:00,8-403,Surface,1.0,5.5,23.0,26.7,-73.76055555555556,40.77722222222222
8084,07/22/02 00:00:00,8-405,Surface,1.0,3.4,21.5,26.8,-73.76361111111112,40.7925
8087,07/22/02 00:00:00,A3,Surface,1.0,4.5,21.5,27.0,-73.755,40.84166666666667
8090,07/22/02 00:00:00,9-409,Surface,1.0,5.7,22.8,27.1,-73.71805555555555,40.82888888888889
8093,07/22/02 00:00:00,9-412,Surface,1.0,6.3,23.4,26.9,-73.7125,40.82222222222222
8096,07/22/02 00:00:00,9-413,Surface,1.0,5.3,23.4,26.9,-73.71361111111112,40.80722222222222
8101,07/22/02 00:00:00,A4,Surface,1.0,5.3,21.7,27.2,-73.735,40.87638888888889
8104,07/22/02 00:00:00,H-D,Surface,1.0,4.6,22.4,27.2,-73.66000000000001,40.845
8107,07/22/02 00:00:00,H-C,Surface,1.0,6.6,22.7,27.2,-73.67500000000001,40.865
8110,07/22/02 00:00:00,H-C1,Surface,1.0,7.0,22.5,27.2,-73.69500000000001,40.88666666666666
8113,07/22/02 00:00:00,A5,Surface,1.0,6.7,23.2,27.4,-73.68666666666667,40.89833333333333
8116,07/22/02 00:00:00,B4,Surface,1.0,5.1,22.5,27.3,-73.635,40.90666666666667
8121,07/22/02 00:00:00,B3M,Surface,1.0,6.2,23.0,27.5,-73.64500000000001,40.91999999999999
8126,07/22/02 00:00:00,B2,Surface,1.0,6.8,23.4,27.6,-73.65333333333334,40.935
8129,07/22/02 00:00:00,B1S,Surface,1.0,7.0,23.2,27.6,-73.66666666666667,40.94499999999999
8132,07/22/02 00:00:00,H-A3,Surface,1.0,6.4,22.8,27.7,-73.72,40.92333333333333
8135,07/22/02 00:00:00,H-B,Surface,1.0,7.0,23.1,27.6,-73.715,40.91333333333333
8138,07/22/02 00:00:00,DI2,Surface,1.0,5.5,22.5,27.6,-73.76666666666667,40.89444444444445
8141,07/22/02 00:00:00,DI1,Surface,1.0,6.3,22.8,27.5,-73.77333333333333,40.8925
8146,07/31/02 00:00:00,A1,Surface,1.0,3.2,23.0,26.9,-73.82666666666667,40.80333333333333
8151,07/31/02 00:00:00,A2M,Surface,1.0,4.2,23.2,26.8,-73.78333333333333,40.80166666666666
8153,07/31/02 00:00:00,8-403,Surface,1.0,6.6,25.7,26.3,-73.76055555555556,40.77722222222222
8156,07/31/02 00:00:00,8-405,Surface,1.0,6.3,24.5,26.8,-73.76361111111112,40.7925
8159,07/31/02 00:00:00,A3,Surface,1.0,4.3,23.1,27.1,-73.755,40.84166666666667
8162,07/31/02 00:00:00,9-409,Surface,1.0,9.0,25.1,27.1,-73.71805555555555,40.82888888888889
8165,07/31/02 00:00:00,9-412,Surface,1.0,9.1,25.7,27.1,-73.7125,40.82222222222222
8167,07/31/02 00:00:00,9-413,Surface,1.0,7.4,26.2,26.6,-73.71361111111112,40.80722222222222
8172,07/31/02 00:00:00,A4,Surface,1.0,9.1,23.4,27.2,-73.735,40.87638888888889
8175,07/31/02 00:00:00,H-D,Surface,1.0,5.7,26.4,27.3,-73.66000000000001,40.845
8178,07/31/02 00:00:00,H-C,Surface,1.0,9.8,25.0,27.3,-73.67500000000001,40.865
8181,07/31/02 00:00:00,H-C1,Surface,1.0,10.0,24.0,27.5,-73.69500000000001,40.88666666666666
8184,07/31/02 00:00:00,A5,Surface,1.0,11.7,24.5,27.8,-73.68666666666667,40.89833333333333
8187,07/31/02 00:00:00,B4,Surface,1.0,13.2,24.9,27.7,-73.635,40.90666666666667
8192,07/31/02 00:00:00,B3M,Surface,1.0,9.9,24.4,27.7,-73.64500000000001,40.91999999999999
8197,07/31/02 00:00:00,B2,Surface,1.0,8.4,24.6,27.8,-73.65333333333334,40.935
8200,07/31/02 00:00:00,B1S,Surface,1.0,7.8,24.1,27.6,-73.66666666666667,40.94499999999999
8203,07/31/02 00:00:00,H-A3,Surface,1.0,10.0,24.3,27.7,-73.72,40.92333333333333
8206,07/31/02 00:00:00,H-B,Surface,1.0,7.5,23.3,27.4,-73.715,40.91333333333333
8209,07/31/02 00:00:00,DI2,Surface,1.0,5.9,23.3,27.6,-73.76666666666667,40.89444444444445
8212,07/31/02 00:00:00,DI1,Surface,1.0,5.7,23.2,27.5,-73.77333333333333,40.8925
8217,08/05/02 00:00:00,A1,Surface,1.0,2.7,24.5,25.5,-73.82666666666667,40.80333333333333
8222,08/05/02 00:00:00,A2M,Surface,1.0,3.2,23.0,26.4,-73.78333333333333,40.80166666666666
8225,08/05/02 00:00:00,8-403,Surface,1.0,4.6,25.0,26.0,-73.76055555555556,40.77722222222222
8228,08/05/02 00:00:00,8-405,Surface,1.0,4.0,24.3,26.2,-73.76361111111112,40.7925
8231,08/05/02 00:00:00,A3,Surface,1.0,6.6,24.9,26.6,-73.755,40.84166666666667
8234,08/05/02 00:00:00,9-409,Surface,1.0,6.5,24.8,26.6,-73.71805555555555,40.82888888888889
8237,08/05/02 00:00:00,9-412,Surface,1.0,8.0,26.3,26.6,-73.7125,40.82222222222222
8240,08/05/02 00:00:00,9-413,Surface,1.0,4.3,25.6,26.5,-73.71361111111112,40.80722222222222
8245,08/05/02 00:00:00,A4,Surface,1.0,6.7,24.5,26.8,-73.735,40.87638888888889
8248,08/05/02 00:00:00,H-D,Surface,1.0,7.5,25.8,26.9,-73.66000000000001,40.845
8251,08/05/02 00:00:00,H-C,Surface,1.0,6.4,24.9,26.9,-73.67500000000001,40.865
8254,08/05/02 00:00:00,H-C1,Surface,1.0,8.18,25.4,26.9,-73.69500000000001,40.88666666666666
8257,08/05/02 00:00:00,A5,Surface,1.0,8.28,25.5,26.8,-73.68666666666667,40.89833333333333
8260,08/05/02 00:00:00,B4,Surface,1.0,6.16,22.6,27.8,-73.635,40.90666666666667
8265,08/05/02 00:00:00,B3M,Surface,1.0,8.0,25.5,26.9,-73.64500000000001,40.91999999999999
8270,08/05/02 00:00:00,B2,Surface,1.0,7.88,25.7,26.9,-73.65333333333334,40.935
8273,08/05/02 00:00:00,B1S,Surface,1.0,5.36,22.9,27.7,-73.66666666666667,40.94499999999999
8276,08/05/02 00:00:00,H-A3,Surface,1.0,6.7,25.2,26.9,-73.72,40.92333333333333
8279,08/05/02 00:00:00,H-B,Surface,1.0,7.65,25.6,27.0,-73.715,40.91333333333333
8282,08/05/02 00:00:00,DI2,Surface,1.0,6.3,25.9,26.9,-73.76666666666667,40.89444444444445
8285,08/05/02 00:00:00,DI1,Surface,1.0,5.67,25.5,26.8,-73.77333333333333,40.8925
8290,08/14/02 00:00:00,A1,Surface,1.0,2.79,23.3,27.6,-73.82666666666667,40.80333333333333
8295,08/14/02 00:00:00,A2M,Surface,1.0,3.46,23.6,27.2,-73.78333333333333,40.80166666666666
8297,08/14/02 00:00:00,8-403,Surface,1.0,3.31,23.9,26.8,-73.76055555555556,40.77722222222222
8299,08/14/02 00:00:00,8-405,Surface,1.0,4.63,24.1,27.3,-73.76361111111112,40.7925
8302,08/14/02 00:00:00,A3,Surface,1.0,3.49,23.2,27.8,-73.755,40.84166666666667
8305,08/14/02 00:00:00,9-409,Surface,1.0,5.44,24.5,27.3,-73.71805555555555,40.82888888888889
8308,08/14/02 00:00:00,9-412,Surface,1.0,4.04,24.4,27.0,-73.7125,40.82222222222222
8310,08/14/02 00:00:00,9-413,Surface,1.0,0.09,24.2,27.2,-73.71361111111112,40.80722222222222
8315,08/14/02 00:00:00,A4,Surface,1.0,3.77,23.4,27.5,-73.735,40.87638888888889
8318,08/14/02 00:00:00,H-D,Surface,1.0,3.26,24.6,27.6,-73.66000000000001,40.845
8321,08/14/02 00:00:00,H-C,Surface,1.0,4.18,23.6,27.9,-73.67500000000001,40.865
8324,08/14/02 00:00:00,H-C1,Surface,1.0,5.66,24.1,27.7,-73.69500000000001,40.88666666666666
8327,08/14/02 00:00:00,A5,Surface,1.0,4.85,23.5,27.6,-73.68666666666667,40.89833333333333
8330,08/14/02 00:00:00,B4,Surface,1.0,6.28,23.8,27.8,-73.635,40.90666666666667
8335,08/14/02 00:00:00,B3M,Surface,1.0,5.97,23.6,27.8,-73.64500000000001,40.91999999999999
8340,08/14/02 00:00:00,B2,Surface,1.0,6.05,23.5,27.9,-73.65333333333334,40.935
8343,08/14/02 00:00:00,B1S,Surface,1.0,6.14,23.6,28.0,-73.66666666666667,40.94499999999999
8346,08/14/02 00:00:00,H-A3,Surface,1.0,4.74,23.9,28.0,-73.72,40.92333333333333
8349,08/14/02 00:00:00,H-B,Surface,1.0,4.73,23.6,27.9,-73.715,40.91333333333333
8352,08/14/02 00:00:00,DI2,Surface,1.0,4.0,23.9,27.8,-73.76666666666667,40.89444444444445
8355,08/14/02 00:00:00,DI1,Surface,1.0,4.26,24.7,27.9,-73.77333333333333,40.8925
8360,08/19/02 00:00:00,A1,Surface,1.0,2.55,24.7,26.9,-73.82666666666667,40.80333333333333
8365,08/19/02 00:00:00,A2M,Surface,1.0,2.4,23.8,27.2,-73.78333333333333,40.80166666666666
8368,08/19/02 00:00:00,8-403,Surface,1.0,3.11,24.9,27.1,-73.76055555555556,40.77722222222222
8371,08/19/02 00:00:00,8-405,Surface,1.0,2.78,23.8,27.3,-73.76361111111112,40.7925
8374,08/19/02 00:00:00,A3,Surface,1.0,4.5,23.9,27.4,-73.755,40.84166666666667
8377,08/19/02 00:00:00,9-409,Surface,1.0,3.85,24.5,27.6,-73.71805555555555,40.82888888888889
8380,08/19/02 00:00:00,9-412,Surface,1.0,6.11,25.5,27.3,-73.7125,40.82222222222222
8383,08/19/02 00:00:00,9-413,Surface,1.0,5.0,25.1,27.4,-73.71361111111112,40.80722222222222
8388,08/19/02 00:00:00,A4,Surface,1.0,4.38,23.9,27.8,-73.735,40.87638888888889
8391,08/19/02 00:00:00,H-D,Surface,1.0,5.93,25.0,27.7,-73.66000000000001,40.845
8394,08/19/02 00:00:00,H-C,Surface,1.0,6.02,25.0,27.8,-73.67500000000001,40.865
8397,08/19/02 00:00:00,H-C1,Surface,1.0,7.0,24.7,27.9,-73.69500000000001,40.88666666666666
8400,08/19/02 00:00:00,A5,Surface,1.0,5.87,24.8,27.9,-73.68666666666667,40.89833333333333
8403,08/19/02 00:00:00,B4,Surface,1.0,6.29,25.1,27.9,-73.635,40.90666666666667
8408,08/19/02 00:00:00,B3M,Surface,1.0,5.04,24.7,28.0,-73.64500000000001,40.91999999999999
8413,08/19/02 00:00:00,B2,Surface,1.0,6.2,24.5,27.9,-73.65333333333334,40.935
8416,08/19/02 00:00:00,B1S,Surface,1.0,5.93,24.2,28.2,-73.66666666666667,40.94499999999999
8419,08/19/02 00:00:00,H-A3,Surface,1.0,6.4,24.8,28.0,-73.72,40.92333333333333
8422,08/19/02 00:00:00,H-B,Surface,1.0,6.78,24.8,28.2,-73.715,40.91333333333333
8425,08/19/02 00:00:00,DI2,Surface,1.0,5.34,24.4,28.3,-73.76666666666667,40.89444444444445
8428,08/19/02 00:00:00,DI1,Surface,1.0,3.48,24.5,28.1,-73.77333333333333,40.8925
8433,08/26/02 00:00:00,A1,Surface,1.0,1.27,23.8,,-73.82666666666667,40.80333333333333
8438,08/26/02 00:00:00,A2M,Surface,1.0,2.62,23.5,,-73.78333333333333,40.80166666666666
8440,08/26/02 00:00:00,8-403,Surface,1.0,3.2,23.3,,-73.76055555555556,40.77722222222222
8442,08/26/02 00:00:00,8-405,Surface,1.0,3.47,23.7,,-73.76361111111112,40.7925
8445,08/26/02 00:00:00,A3,Surface,1.0,4.62,23.4,,-73.755,40.84166666666667
8447,08/26/02 00:00:00,9-409,Surface,1.0,7.92,24.0,,-73.71805555555555,40.82888888888889
8450,08/26/02 00:00:00,9-412,Surface,1.0,10.27,24.1,,-73.7125,40.82222222222222
8451,08/26/02 00:00:00,9-413,Surface,1.0,2.44,23.5,,-73.71361111111112,40.80722222222222
8456,08/26/02 00:00:00,A4,Surface,1.0,4.06,23.6,,-73.735,40.87638888888889
8459,08/26/02 00:00:00,H-D,Surface,1.0,5.6,24.6,,-73.66000000000001,40.845
8462,08/26/02 00:00:00,H-C,Surface,1.0,7.49,24.1,,-73.67500000000001,40.865
8465,08/26/02 00:00:00,H-C1,Surface,1.0,6.91,23.7,,-73.69500000000001,40.88666666666666
8468,08/26/02 00:00:00,A5,Surface,1.0,8.05,23.6,,-73.68666666666667,40.89833333333333
8473,09/03/02 00:00:00,A1,Surface,1.0,4.4,21.3,24.3,-73.82666666666667,40.80333333333333
8478,09/03/02 00:00:00,A2M,Surface,1.0,4.5,21.3,25.0,-73.78333333333333,40.80166666666666
8481,09/03/02 00:00:00,8-403,Surface,1.0,6.3,19.6,16.7,-73.76055555555556,40.77722222222222
8484,09/03/02 00:00:00,8-405,Surface,1.0,5.9,20.1,21.3,-73.76361111111112,40.7925
8487,09/03/02 00:00:00,A3,Surface,1.0,5.1,21.2,25.7,-73.755,40.84166666666667
8490,09/03/02 00:00:00,9-409,Surface,1.0,5.2,20.4,23.4,-73.71805555555555,40.82888888888889
8493,09/03/02 00:00:00,9-412,Surface,1.0,5.1,20.3,19.7,-73.7125,40.82222222222222
8496,09/03/02 00:00:00,9-413,Surface,1.0,3.8,20.4,20.6,-73.71361111111112,40.80722222222222
8501,09/03/02 00:00:00,A4,Surface,1.0,5.6,21.1,26.3,-73.735,40.87638888888889
8504,09/03/02 00:00:00,H-D,Surface,1.0,6.2,21.2,23.4,-73.66000000000001,40.845
8507,09/03/02 00:00:00,H-C,Surface,1.0,6.2,20.9,25.2,-73.67500000000001,40.865
8510,09/03/02 00:00:00,H-C1,Surface,1.0,5.3,21.4,26.8,-73.69500000000001,40.88666666666666
8513,09/03/02 00:00:00,A5,Surface,1.0,5.3,21.4,26.7,-73.68666666666667,40.89833333333333
8516,09/03/02 00:00:00,B4,Surface,1.0,5.4,21.6,27.0,-73.635,40.90666666666667
8521,09/03/02 00:00:00,B3M,Surface,1.0,5.4,21.5,26.9,-73.64500000000001,40.91999999999999
8526,09/03/02 00:00:00,B2,Surface,1.0,5.4,21.3,27.8,-73.65333333333334,40.935
8529,09/03/02 00:00:00,B1S,Surface,1.0,5.7,21.3,26.2,-73.66666666666667,40.94499999999999
8532,09/03/02 00:00:00,H-A3,Surface,1.0,4.9,21.5,26.4,-73.72,40.92333333333333
8535,09/03/02 00:00:00,H-B,Surface,1.0,5.6,21.3,25.3,-73.715,40.91333333333333
8538,09/03/02 00:00:00,DI2,Surface,1.0,5.3,21.5,26.0,-73.76666666666667,40.89444444444445
8541,09/03/02 00:00:00,DI1,Surface,1.0,5.0,21.6,25.9,-73.77333333333333,40.8925
8546,09/09/02 00:00:00,A1,Surface,1.0,5.77,22.3,26.5,-73.82666666666667,40.80333333333333
8551,09/09/02 00:00:00,A2M,Surface,1.0,5.89,22.1,26.2,-73.78333333333333,40.80166666666666
8552,09/09/02 00:00:00,8-403,Surface,1.0,5.22,21.6,26.4,-73.76055555555556,40.77722222222222
8554,09/09/02 00:00:00,8-405,Surface,1.0,7.52,21.9,26.8,-73.76361111111112,40.7925
8557,09/09/02 00:00:00,A3,Surface,1.0,6.31,21.9,27.0,-73.755,40.84166666666667
8559,09/09/02 00:00:00,9-409,Surface,1.0,7.33,22.3,26.4,-73.71805555555555,40.82888888888889
8561,09/09/02 00:00:00,9-412,Surface,1.0,5.72,22.3,26.6,-73.7125,40.82222222222222
8562,09/09/02 00:00:00,9-413,Surface,1.0,5.66,22.1,26.7,-73.71361111111112,40.80722222222222
8567,09/09/02 00:00:00,A4,Surface,1.0,7.04,22.1,27.2,-73.735,40.87638888888889
8570,09/09/02 00:00:00,H-D,Surface,1.0,8.97,22.5,27.0,-73.66000000000001,40.845
8573,09/09/02 00:00:00,H-C,Surface,1.0,8.15,21.9,27.9,-73.67500000000001,40.865
